target_timestamp_utc,issue_timestamp_utc,forecast_horizon_minutes,demand_forecast_mw_all,demand_forecast_mw_all_published_at_utc,demand_forecast_mw_all_source_id,demand_forecast_mw_all_age_minutes,demand_forecast_mw_all_available_flag,demand_forecast_mw_ni,demand_forecast_mw_ni_published_at_utc,demand_forecast_mw_ni_source_id,demand_forecast_mw_ni_age_minutes,demand_forecast_mw_ni_available_flag,demand_forecast_mw_roi,demand_forecast_mw_roi_published_at_utc,demand_forecast_mw_roi_source_id,demand_forecast_mw_roi_age_minutes,demand_forecast_mw_roi_available_flag,interconnector_max_export_mw_nimoyle,interconnector_max_export_mw_nimoyle_published_at_utc,interconnector_max_export_mw_nimoyle_source_id,interconnector_max_export_mw_nimoyle_age_minutes,interconnector_max_export_mw_nimoyle_available_flag,interconnector_max_export_mw_roiewic,interconnector_max_export_mw_roiewic_published_at_utc,interconnector_max_export_mw_roiewic_source_id,interconnector_max_export_mw_roiewic_age_minutes,interconnector_max_export_mw_roiewic_available_flag,interconnector_max_export_mw_roigrlk,interconnector_max_export_mw_roigrlk_published_at_utc,interconnector_max_export_mw_roigrlk_source_id,interconnector_max_export_mw_roigrlk_age_minutes,interconnector_max_export_mw_roigrlk_available_flag,interconnector_max_import_mw_nimoyle,interconnector_max_import_mw_nimoyle_published_at_utc,interconnector_max_import_mw_nimoyle_source_id,interconnector_max_import_mw_nimoyle_age_minutes,interconnector_max_import_mw_nimoyle_available_flag,interconnector_max_import_mw_roiewic,interconnector_max_import_mw_roiewic_published_at_utc,interconnector_max_import_mw_roiewic_source_id,interconnector_max_import_mw_roiewic_age_minutes,interconnector_max_import_mw_roiewic_available_flag,interconnector_max_import_mw_roigrlk,interconnector_max_import_mw_roigrlk_published_at_utc,interconnector_max_import_mw_roigrlk_source_id,interconnector_max_import_mw_roigrlk_age_minutes,interconnector_max_import_mw_roigrlk_available_flag,solar_forecast_mw_all,solar_forecast_mw_all_published_at_utc,solar_forecast_mw_all_source_id,solar_forecast_mw_all_age_minutes,solar_forecast_mw_all_available_flag,wind_forecast_mw_all,wind_forecast_mw_all_published_at_utc,wind_forecast_mw_all_source_id,wind_forecast_mw_all_age_minutes,wind_forecast_mw_all_available_flag,history_label_available_flag
2026-09-22T11:00:00Z,2026-09-22T10:00:00Z,60,5113.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,59.733333333333334,1,959.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,59.733333333333334,1,4154.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,59.733333333333334,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,239.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,239.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,239.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,239.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,239.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,239.81666666666666,1,,,,,0,1359.39,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,225.53333333333333,1,0
2026-09-22T11:00:00Z,2026-09-22T10:30:00Z,30,5113.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,89.73333333333333,1,959.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,89.73333333333333,1,4154.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,89.73333333333333,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,269.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,269.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,269.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,269.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,269.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,269.81666666666666,1,,,,,0,1359.39,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,255.53333333333333,1,0
2026-09-22T11:30:00Z,2026-09-22T10:30:00Z,60,5106.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,89.73333333333333,1,968.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,89.73333333333333,1,4138.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,89.73333333333333,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1349.613,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,255.53333333333333,1,0
2026-09-22T11:30:00Z,2026-09-22T11:00:00Z,30,5106.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,119.73333333333333,1,968.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,119.73333333333333,1,4138.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,119.73333333333333,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1349.613,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,285.53333333333336,1,0
2026-09-22T12:00:00Z,2026-09-22T11:00:00Z,60,5084.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,119.73333333333333,1,961.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,119.73333333333333,1,4123.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,119.73333333333333,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,299.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,299.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,299.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,299.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,299.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,299.81666666666666,1,,,,,0,1339.831,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,285.53333333333336,1,0
2026-09-22T12:00:00Z,2026-09-22T11:30:00Z,30,5084.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,149.73333333333332,1,961.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,149.73333333333332,1,4123.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,149.73333333333332,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,329.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,329.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,329.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,329.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,329.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,329.81666666666666,1,,,,,0,1339.831,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,315.53333333333336,1,0
2026-09-22T12:30:00Z,2026-09-22T11:30:00Z,60,5070.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,149.73333333333332,1,923.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,149.73333333333332,1,4147.0,2026-09-22T09:00:16Z,semo_pub_dailyloadfcst_202609220900,149.73333333333332,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1280.849,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,315.53333333333336,1,0
2026-09-22T12:30:00Z,2026-09-22T12:00:00Z,30,5170.0,2026-09-22T11:50:12Z,semo_pub_dailyloadfcst_202609221150,9.8,1,923.0,2026-09-22T11:50:12Z,semo_pub_dailyloadfcst_202609221150,9.8,1,4247.0,2026-09-22T11:50:12Z,semo_pub_dailyloadfcst_202609221150,9.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1280.849,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,345.53333333333336,1,0
2026-09-22T13:00:00Z,2026-09-22T12:00:00Z,60,5210.0,2026-09-22T11:50:12Z,semo_pub_dailyloadfcst_202609221150,9.8,1,932.0,2026-09-22T11:50:12Z,semo_pub_dailyloadfcst_202609221150,9.8,1,4278.0,2026-09-22T11:50:12Z,semo_pub_dailyloadfcst_202609221150,9.8,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,359.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,359.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,359.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,359.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,359.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,359.81666666666666,1,,,,,0,1221.88,2026-09-22T06:14:28Z,semo_pub_15minaggwindfcst_202609220614,345.53333333333336,1,0
2026-09-22T13:00:00Z,2026-09-22T12:30:00Z,30,5210.0,2026-09-22T12:20:15Z,semo_pub_dailyloadfcst_202609221220,9.75,1,932.0,2026-09-22T12:20:15Z,semo_pub_dailyloadfcst_202609221220,9.75,1,4278.0,2026-09-22T12:20:15Z,semo_pub_dailyloadfcst_202609221220,9.75,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,389.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,389.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,389.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,389.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,389.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,389.81666666666666,1,,,,,0,989.347,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,14.683333333333334,1,0
2026-09-22T13:30:00Z,2026-09-22T12:30:00Z,60,5201.0,2026-09-22T12:20:15Z,semo_pub_dailyloadfcst_202609221220,9.75,1,942.0,2026-09-22T12:20:15Z,semo_pub_dailyloadfcst_202609221220,9.75,1,4259.0,2026-09-22T12:20:15Z,semo_pub_dailyloadfcst_202609221220,9.75,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,928.808,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,14.683333333333334,1,0
2026-09-22T13:30:00Z,2026-09-22T13:00:00Z,30,5201.0,2026-09-22T12:50:11Z,semo_pub_dailyloadfcst_202609221250,9.816666666666666,1,942.0,2026-09-22T12:50:11Z,semo_pub_dailyloadfcst_202609221250,9.816666666666666,1,4259.0,2026-09-22T12:50:11Z,semo_pub_dailyloadfcst_202609221250,9.816666666666666,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,928.808,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,44.68333333333333,1,0
2026-09-22T14:00:00Z,2026-09-22T13:00:00Z,60,5184.0,2026-09-22T12:50:11Z,semo_pub_dailyloadfcst_202609221250,9.816666666666666,1,935.0,2026-09-22T12:50:11Z,semo_pub_dailyloadfcst_202609221250,9.816666666666666,1,4249.0,2026-09-22T12:50:11Z,semo_pub_dailyloadfcst_202609221250,9.816666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,419.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,419.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,419.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,419.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,419.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,419.81666666666666,1,,,,,0,868.239,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,44.68333333333333,1,0
2026-09-22T14:00:00Z,2026-09-22T13:30:00Z,30,5184.0,2026-09-22T13:20:10Z,semo_pub_dailyloadfcst_202609221320,9.833333333333334,1,935.0,2026-09-22T13:20:10Z,semo_pub_dailyloadfcst_202609221320,9.833333333333334,1,4249.0,2026-09-22T13:20:10Z,semo_pub_dailyloadfcst_202609221320,9.833333333333334,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,449.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,449.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,449.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,449.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,449.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,449.81666666666666,1,,,,,0,868.239,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,74.68333333333334,1,0
2026-09-22T14:30:00Z,2026-09-22T13:30:00Z,60,5239.0,2026-09-22T13:20:10Z,semo_pub_dailyloadfcst_202609221320,9.833333333333334,1,956.0,2026-09-22T13:20:10Z,semo_pub_dailyloadfcst_202609221320,9.833333333333334,1,4283.0,2026-09-22T13:20:10Z,semo_pub_dailyloadfcst_202609221320,9.833333333333334,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,831.903,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,74.68333333333334,1,0
2026-09-22T14:30:00Z,2026-09-22T14:00:00Z,30,5239.0,2026-09-22T13:50:11Z,semo_pub_dailyloadfcst_202609221350,9.816666666666666,1,956.0,2026-09-22T13:50:11Z,semo_pub_dailyloadfcst_202609221350,9.816666666666666,1,4283.0,2026-09-22T13:50:11Z,semo_pub_dailyloadfcst_202609221350,9.816666666666666,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,831.903,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,104.68333333333334,1,0
2026-09-22T15:00:00Z,2026-09-22T14:00:00Z,60,5338.0,2026-09-22T13:50:11Z,semo_pub_dailyloadfcst_202609221350,9.816666666666666,1,980.0,2026-09-22T13:50:11Z,semo_pub_dailyloadfcst_202609221350,9.816666666666666,1,4358.0,2026-09-22T13:50:11Z,semo_pub_dailyloadfcst_202609221350,9.816666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,479.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,479.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,479.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,479.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,479.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,479.81666666666666,1,,,,,0,795.567,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,104.68333333333334,1,0
2026-09-22T15:00:00Z,2026-09-22T14:30:00Z,30,5338.0,2026-09-22T14:20:16Z,semo_pub_dailyloadfcst_202609221420,9.733333333333333,1,980.0,2026-09-22T14:20:16Z,semo_pub_dailyloadfcst_202609221420,9.733333333333333,1,4358.0,2026-09-22T14:20:16Z,semo_pub_dailyloadfcst_202609221420,9.733333333333333,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,509.81666666666666,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,509.81666666666666,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,509.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,509.81666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,509.81666666666666,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,509.81666666666666,1,,,,,0,795.567,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,134.68333333333334,1,0
2026-09-22T15:30:00Z,2026-09-22T14:30:00Z,60,5492.0,2026-09-22T14:20:16Z,semo_pub_dailyloadfcst_202609221420,9.733333333333333,1,1025.0,2026-09-22T14:20:16Z,semo_pub_dailyloadfcst_202609221420,9.733333333333333,1,4467.0,2026-09-22T14:20:16Z,semo_pub_dailyloadfcst_202609221420,9.733333333333333,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,713.386,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,134.68333333333334,1,0
2026-09-22T15:30:00Z,2026-09-22T15:00:00Z,30,5492.0,2026-09-22T14:50:16Z,semo_pub_dailyloadfcst_202609221450,9.733333333333333,1,1025.0,2026-09-22T14:50:16Z,semo_pub_dailyloadfcst_202609221450,9.733333333333333,1,4467.0,2026-09-22T14:50:16Z,semo_pub_dailyloadfcst_202609221450,9.733333333333333,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,713.386,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,164.68333333333334,1,0
2026-09-22T16:00:00Z,2026-09-22T15:00:00Z,60,5612.0,2026-09-22T14:50:16Z,semo_pub_dailyloadfcst_202609221450,9.733333333333333,1,1056.0,2026-09-22T14:50:16Z,semo_pub_dailyloadfcst_202609221450,9.733333333333333,1,4556.0,2026-09-22T14:50:16Z,semo_pub_dailyloadfcst_202609221450,9.733333333333333,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,539.8166666666667,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,539.8166666666667,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,539.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,539.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,539.8166666666667,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,539.8166666666667,1,,,,,0,631.209,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,164.68333333333334,1,0
2026-09-22T16:00:00Z,2026-09-22T15:30:00Z,30,5612.0,2026-09-22T15:20:05Z,semo_pub_dailyloadfcst_202609221520,9.916666666666666,1,1056.0,2026-09-22T15:20:05Z,semo_pub_dailyloadfcst_202609221520,9.916666666666666,1,4556.0,2026-09-22T15:20:05Z,semo_pub_dailyloadfcst_202609221520,9.916666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,569.8166666666667,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,569.8166666666667,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,569.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,569.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,569.8166666666667,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,569.8166666666667,1,,,,,0,631.209,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,194.68333333333334,1,0
2026-09-22T16:30:00Z,2026-09-22T15:30:00Z,60,5715.0,2026-09-22T15:20:05Z,semo_pub_dailyloadfcst_202609221520,9.916666666666666,1,1080.0,2026-09-22T15:20:05Z,semo_pub_dailyloadfcst_202609221520,9.916666666666666,1,4635.0,2026-09-22T15:20:05Z,semo_pub_dailyloadfcst_202609221520,9.916666666666666,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,538.666,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,194.68333333333334,1,0
2026-09-22T16:30:00Z,2026-09-22T16:00:00Z,30,5715.0,2026-09-22T15:50:11Z,semo_pub_dailyloadfcst_202609221550,9.816666666666666,1,1080.0,2026-09-22T15:50:11Z,semo_pub_dailyloadfcst_202609221550,9.816666666666666,1,4635.0,2026-09-22T15:50:11Z,semo_pub_dailyloadfcst_202609221550,9.816666666666666,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,538.666,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,224.68333333333334,1,0
2026-09-22T17:00:00Z,2026-09-22T16:00:00Z,60,5734.0,2026-09-22T15:50:11Z,semo_pub_dailyloadfcst_202609221550,9.816666666666666,1,1074.0,2026-09-22T15:50:11Z,semo_pub_dailyloadfcst_202609221550,9.816666666666666,1,4660.0,2026-09-22T15:50:11Z,semo_pub_dailyloadfcst_202609221550,9.816666666666666,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,599.8166666666667,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,599.8166666666667,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,599.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,599.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,599.8166666666667,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,599.8166666666667,1,,,,,0,446.144,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,224.68333333333334,1,0
2026-09-22T17:00:00Z,2026-09-22T16:30:00Z,30,5734.0,2026-09-22T16:20:06Z,semo_pub_dailyloadfcst_202609221620,9.9,1,1074.0,2026-09-22T16:20:06Z,semo_pub_dailyloadfcst_202609221620,9.9,1,4660.0,2026-09-22T16:20:06Z,semo_pub_dailyloadfcst_202609221620,9.9,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,629.8166666666667,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,629.8166666666667,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,629.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,629.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,629.8166666666667,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,629.8166666666667,1,,,,,0,446.144,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,254.68333333333334,1,0
2026-09-22T17:30:00Z,2026-09-22T16:30:00Z,60,5715.0,2026-09-22T16:20:06Z,semo_pub_dailyloadfcst_202609221620,9.9,1,1051.0,2026-09-22T16:20:06Z,semo_pub_dailyloadfcst_202609221620,9.9,1,4664.0,2026-09-22T16:20:06Z,semo_pub_dailyloadfcst_202609221620,9.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,419.424,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,254.68333333333334,1,0
2026-09-22T17:30:00Z,2026-09-22T17:00:00Z,30,5715.0,2026-09-22T16:50:15Z,semo_pub_dailyloadfcst_202609221650,9.75,1,1051.0,2026-09-22T16:50:15Z,semo_pub_dailyloadfcst_202609221650,9.75,1,4664.0,2026-09-22T16:50:15Z,semo_pub_dailyloadfcst_202609221650,9.75,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,419.424,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,284.68333333333334,1,0
2026-09-22T18:00:00Z,2026-09-22T17:00:00Z,60,5669.0,2026-09-22T16:50:15Z,semo_pub_dailyloadfcst_202609221650,9.75,1,1029.0,2026-09-22T16:50:15Z,semo_pub_dailyloadfcst_202609221650,9.75,1,4640.0,2026-09-22T16:50:15Z,semo_pub_dailyloadfcst_202609221650,9.75,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,659.8166666666667,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,659.8166666666667,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,659.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,659.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,659.8166666666667,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,659.8166666666667,1,,,,,0,392.707,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,284.68333333333334,1,0
2026-09-22T18:00:00Z,2026-09-22T17:30:00Z,30,5629.0,2026-09-22T17:20:21Z,semo_pub_dailyloadfcst_202609221720,9.65,1,989.0,2026-09-22T17:20:21Z,semo_pub_dailyloadfcst_202609221720,9.65,1,4640.0,2026-09-22T17:20:21Z,semo_pub_dailyloadfcst_202609221720,9.65,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,689.8166666666667,1,530.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,689.8166666666667,1,513.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,689.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,689.8166666666667,1,500.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,689.8166666666667,1,504.0,2026-09-22T06:00:11Z,semo_pub_dailyintconntc_202609220600,689.8166666666667,1,,,,,0,392.707,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,314.68333333333334,1,0
2026-09-22T18:30:00Z,2026-09-22T17:30:00Z,60,5618.0,2026-09-22T17:20:21Z,semo_pub_dailyloadfcst_202609221720,9.65,1,973.0,2026-09-22T17:20:21Z,semo_pub_dailyloadfcst_202609221720,9.65,1,4645.0,2026-09-22T17:20:21Z,semo_pub_dailyloadfcst_202609221720,9.65,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,385.13,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,314.68333333333334,1,0
2026-09-22T18:30:00Z,2026-09-22T18:00:00Z,30,5618.0,2026-09-22T17:50:20Z,semo_pub_dailyloadfcst_202609221750,9.666666666666666,1,973.0,2026-09-22T17:50:20Z,semo_pub_dailyloadfcst_202609221750,9.666666666666666,1,4645.0,2026-09-22T17:50:20Z,semo_pub_dailyloadfcst_202609221750,9.666666666666666,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,385.13,2026-09-22T12:15:19Z,semo_pub_15minaggwindfcst_202609221215,344.68333333333334,1,0
