source_id,provider,report,year,url,relative_path,licence_note,schema_version,local_path,bytes,sha256,retrieved_at_utc,first_interval_utc,last_interval_utc,row_count,published_at_utc
open_meteo_ecmwf_run_20260107t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-07T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260107T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260107T1200Z_fh14.json,7698,9627187457f8ab97ee8e7b7ae6ad83642a7d1b2458a368d72f53547978fde505,2026-09-24T13:27:05Z,2026-01-07T12:00:00+00:00,2026-01-08T01:00:00+00:00,84,2026-01-07T18:00:00+00:00
open_meteo_ecmwf_run_20260107t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-07T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260107T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260107T1800Z_fh14.json,7652,c8b7b6c961b9437720f0cb3e19faa12846afd17bed5ace63a4ea1a3d42d27435,2026-09-24T13:27:06Z,2026-01-07T18:00:00+00:00,2026-01-08T07:00:00+00:00,84,2026-01-08T00:00:00+00:00
open_meteo_ecmwf_run_20260108t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-08T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T0000Z_fh14.json,7618,52c19b6c4584bf9d2d44cc2101114b0bafdb47716b6aa9369edf1a1dcb73e091,2026-09-24T13:27:06Z,2026-01-08T00:00:00+00:00,2026-01-08T13:00:00+00:00,84,2026-01-08T06:00:00+00:00
open_meteo_ecmwf_run_20260108t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-08T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T0600Z_fh14.json,7601,e1a3482fa8c59f978eb9e4818f1bb9f678c96cfb690053f40c27cbf7d9f5aa93,2026-09-24T13:27:06Z,2026-01-08T06:00:00+00:00,2026-01-08T19:00:00+00:00,84,2026-01-08T12:00:00+00:00
open_meteo_ecmwf_run_20260108t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-08T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T1200Z_fh14.json,7576,5f1f67a9ce4d4288131c5bffd57746771395d06d2430b1d4f24c8d6a53adb4d7,2026-09-24T13:27:06Z,2026-01-08T12:00:00+00:00,2026-01-09T01:00:00+00:00,84,2026-01-08T18:00:00+00:00
open_meteo_ecmwf_run_20260108t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-08T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260108T1800Z_fh14.json,7572,643554fde21038a3570a6cbaae8fa1d123bd19f647fd434cec6714ca7486caeb,2026-09-24T13:27:06Z,2026-01-08T18:00:00+00:00,2026-01-09T07:00:00+00:00,84,2026-01-09T00:00:00+00:00
open_meteo_ecmwf_run_20260109t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-09T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T0000Z_fh14.json,7613,3d4a446aad76274fe419875a5144f58a0fc10071f9ca34afecc7b686452fc18e,2026-09-24T13:27:07Z,2026-01-09T00:00:00+00:00,2026-01-09T13:00:00+00:00,84,2026-01-09T06:00:00+00:00
open_meteo_ecmwf_run_20260109t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-09T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T0600Z_fh14.json,7631,735beb6732c49944fdd46082f3907a66ffb1af9243f1489cfacb346c45e99bce,2026-09-24T13:27:06Z,2026-01-09T06:00:00+00:00,2026-01-09T19:00:00+00:00,84,2026-01-09T12:00:00+00:00
open_meteo_ecmwf_run_20260109t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-09T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T1200Z_fh14.json,7601,54d1fed6b73f20dd63cd16cfc7e590e6a68d375ce5a83ee24562ff70c0db252c,2026-09-24T13:27:07Z,2026-01-09T12:00:00+00:00,2026-01-10T01:00:00+00:00,84,2026-01-09T18:00:00+00:00
open_meteo_ecmwf_run_20260109t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-09T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260109T1800Z_fh14.json,7566,baab712f3089b4061b9f30ee82f2db0ac61b2df65352394f7d6591c78c94202e,2026-09-24T13:27:07Z,2026-01-09T18:00:00+00:00,2026-01-10T07:00:00+00:00,84,2026-01-10T00:00:00+00:00
open_meteo_ecmwf_run_20260110t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-10T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T0000Z_fh14.json,7614,e80741a5943423b092c1e7303e2b9f7fca923672ba2c998f8ac225a7d18f6ecb,2026-09-24T13:27:07Z,2026-01-10T00:00:00+00:00,2026-01-10T13:00:00+00:00,84,2026-01-10T06:00:00+00:00
open_meteo_ecmwf_run_20260110t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-10T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T0600Z_fh14.json,7679,aaa8fd5f76108267686c25112f9f9fd470a53209adb04e0c70195bd27e2dd1a3,2026-09-24T13:27:07Z,2026-01-10T06:00:00+00:00,2026-01-10T19:00:00+00:00,84,2026-01-10T12:00:00+00:00
open_meteo_ecmwf_run_20260110t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-10T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T1200Z_fh14.json,7749,86450dac818607a1e9d4c60cb2f26c87d0a43227cb5a10007650e719633eab99,2026-09-24T13:27:18Z,2026-01-10T12:00:00+00:00,2026-01-11T01:00:00+00:00,84,2026-01-10T18:00:00+00:00
open_meteo_ecmwf_run_20260110t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-10T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260110T1800Z_fh14.json,7767,d45925d1b7ec58533828565216ef563f2696cd22dd1f0def4bcd8ee97e688953,2026-09-24T13:27:07Z,2026-01-10T18:00:00+00:00,2026-01-11T07:00:00+00:00,84,2026-01-11T00:00:00+00:00
open_meteo_ecmwf_run_20260111t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-11T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T0000Z_fh14.json,7800,3df947827bacc894974a7a5f9d4679697f81e20cae4a71c45421eafa3afef200,2026-09-24T13:27:07Z,2026-01-11T00:00:00+00:00,2026-01-11T13:00:00+00:00,84,2026-01-11T06:00:00+00:00
open_meteo_ecmwf_run_20260111t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-11T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T0600Z_fh14.json,7817,86a53584d24f3717029941a4f6133e031950664d368fe4c0ced6a4871a7b9f64,2026-09-24T13:27:08Z,2026-01-11T06:00:00+00:00,2026-01-11T19:00:00+00:00,84,2026-01-11T12:00:00+00:00
open_meteo_ecmwf_run_20260111t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-11T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T1200Z_fh14.json,7748,549b63442925dc2a2bd6170d602157bde6cc173580782553de9047c551c1790c,2026-09-24T13:27:08Z,2026-01-11T12:00:00+00:00,2026-01-12T01:00:00+00:00,84,2026-01-11T18:00:00+00:00
open_meteo_ecmwf_run_20260111t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-11T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260111T1800Z_fh14.json,7661,c9f23d80c266d4cf0067f19f1a5b35854aa30923e8bd2c8ac7d06ae51f687ba0,2026-09-24T13:27:08Z,2026-01-11T18:00:00+00:00,2026-01-12T07:00:00+00:00,84,2026-01-12T00:00:00+00:00
open_meteo_ecmwf_run_20260112t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-12T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T0000Z_fh14.json,7677,da833e0474d7e61938619c2e256993e632854dce23c84f178fa0b59d39c40d86,2026-09-24T13:27:08Z,2026-01-12T00:00:00+00:00,2026-01-12T13:00:00+00:00,84,2026-01-12T06:00:00+00:00
open_meteo_ecmwf_run_20260112t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-12T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T0600Z_fh14.json,7686,da20845e47b2aa1cfca3966cbd8c510cbb0ade2aabf07eb2b921f5dec8e9aa4e,2026-09-24T13:27:08Z,2026-01-12T06:00:00+00:00,2026-01-12T19:00:00+00:00,84,2026-01-12T12:00:00+00:00
open_meteo_ecmwf_run_20260112t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-12T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T1200Z_fh14.json,7654,fe16cd1bb5f2cf2a86628e6e71bd35d80d0b19f602ae313da5b6d8c117114e58,2026-09-24T13:27:08Z,2026-01-12T12:00:00+00:00,2026-01-13T01:00:00+00:00,84,2026-01-12T18:00:00+00:00
open_meteo_ecmwf_run_20260112t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-12T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260112T1800Z_fh14.json,7577,6b63b24cd348c6488451c10520733238de2393ea60fea92d6178c2327c068b70,2026-09-24T13:27:09Z,2026-01-12T18:00:00+00:00,2026-01-13T07:00:00+00:00,84,2026-01-13T00:00:00+00:00
open_meteo_ecmwf_run_20260113t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-13T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T0000Z_fh14.json,7594,08871c41b69305e182a0a91940cb6f9ef148e23a3fa3c27b914c8bb04ec860d2,2026-09-24T13:27:09Z,2026-01-13T00:00:00+00:00,2026-01-13T13:00:00+00:00,84,2026-01-13T06:00:00+00:00
open_meteo_ecmwf_run_20260113t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-13T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T0600Z_fh14.json,7598,032b6822127ac6e829db5415ff6f6140026b7f5afbbdb677fbb6b344812f5a4c,2026-09-24T13:27:09Z,2026-01-13T06:00:00+00:00,2026-01-13T19:00:00+00:00,84,2026-01-13T12:00:00+00:00
